Unnamed: 0,year,month,town,flat_type,storey_range,floor_area_sqm,flat_model,lease_commence_date,remaining_lease,resale_price,district,range_numeric
37641,1992,11,BUKIT PANJANG,4 ROOM,04 TO 06,103.0,MODEL A,1989,96,70000.0,West,5.0
37642,1992,11,BUKIT PANJANG,4 ROOM,07 TO 09,103.0,MODEL A,1989,96,92000.0,West,8.0
37643,1992,11,BUKIT PANJANG,4 ROOM,13 TO 15,84.0,SIMPLIFIED,1988,95,85000.0,West,14.0
37644,1992,11,BUKIT PANJANG,5 ROOM,01 TO 03,132.0,IMPROVED,1987,94,108000.0,West,2.0
39005,1992,12,BUKIT PANJANG,3 ROOM,04 TO 06,73.0,MODEL A,1988,95,60000.0,West,5.0
39006,1992,12,BUKIT PANJANG,3 ROOM,07 TO 09,73.0,MODEL A,1987,94,60000.0,West,8.0
39007,1992,12,BUKIT PANJANG,3 ROOM,07 TO 09,73.0,MODEL A,1988,95,55000.0,West,8.0
39008,1992,12,BUKIT PANJANG,3 ROOM,10 TO 12,73.0,MODEL A,1988,95,60000.0,West,11.0
39009,1992,12,BUKIT PANJANG,4 ROOM,01 TO 03,107.0,MODEL A,1988,95,125000.0,West,2.0
39010,1992,12,BUKIT PANJANG,4 ROOM,07 TO 09,107.0,MODEL A,1988,95,130000.0,West,8.0
39011,1992,12,BUKIT PANJANG,4 ROOM,04 TO 06,107.0,MODEL A,1989,96,92000.0,West,5.0
39012,1992,12,BUKIT PANJANG,4 ROOM,04 TO 06,103.0,MODEL A,1989,96,92000.0,West,5.0
39013,1992,12,BUKIT PANJANG,4 ROOM,01 TO 03,103.0,MODEL A,1989,96,140000.0,West,2.0
39014,1992,12,BUKIT PANJANG,4 ROOM,01 TO 03,84.0,SIMPLIFIED,1988,95,60000.0,West,2.0
39015,1992,12,BUKIT PANJANG,4 ROOM,01 TO 03,84.0,SIMPLIFIED,1988,95,67000.0,West,2.0
39016,1992,12,BUKIT PANJANG,4 ROOM,01 TO 03,84.0,SIMPLIFIED,1988,95,62000.0,West,2.0
39017,1992,12,BUKIT PANJANG,EXECUTIVE,04 TO 06,151.0,APARTMENT,1987,94,252000.0,West,5.0
39018,1992,12,BUKIT PANJANG,EXECUTIVE,10 TO 12,144.0,APARTMENT,1988,95,180000.0,West,11.0
39019,1992,12,BUKIT PANJANG,EXECUTIVE,10 TO 12,144.0,APARTMENT,1987,94,256000.0,West,11.0
39020,1992,12,BUKIT PANJANG,EXECUTIVE,10 TO 12,146.0,MAISONETTE,1988,95,247000.0,West,11.0
40224,1993,1,BUKIT PANJANG,3 ROOM,07 TO 09,73.0,MODEL A,1986,92,53000.0,West,8.0
40225,1993,1,BUKIT PANJANG,3 ROOM,07 TO 09,73.0,MODEL A,1988,94,50000.0,West,8.0
40226,1993,1,BUKIT PANJANG,3 ROOM,07 TO 09,73.0,MODEL A,1988,94,57000.0,West,8.0
40227,1993,1,BUKIT PANJANG,3 ROOM,01 TO 03,73.0,MODEL A,1989,95,50000.0,West,2.0
40228,1993,1,BUKIT PANJANG,4 ROOM,04 TO 06,103.0,MODEL A,1988,94,92000.0,West,5.0
