new_date,flat_type,district,range_numeric,floor_area_sqm,lease_commence_date,resale_price
1996-06-01,1 ROOM,North-East,11.0,31.0,1977,70000.0
1996-06-01,1 ROOM,North-East,5.0,31.0,1977,60000.0
1996-06-01,1 ROOM,North-East,2.0,31.0,1977,50000.0
1996-06-01,1 ROOM,North-East,11.0,31.0,1977,57000.0
1996-06-01,1 ROOM,North-East,5.0,31.0,1977,52000.0
1996-06-01,1 ROOM,Central,8.0,29.0,1969,39000.0
1996-06-01,1 ROOM,Central,5.0,29.0,1969,41000.0
1996-06-01,1 ROOM,Central,5.0,29.0,1969,40000.0
1996-06-01,1 ROOM,Central,11.0,31.0,1975,46000.0
1996-06-01,1 ROOM,Central,8.0,31.0,1975,48000.0
1996-07-01,1 ROOM,North-East,11.0,31.0,1977,63000.0
1996-07-01,1 ROOM,North-East,11.0,31.0,1977,61000.0
1996-07-01,1 ROOM,Central,8.0,29.0,1969,54000.0
1996-07-01,1 ROOM,Central,11.0,29.0,1969,48000.0
1996-07-01,1 ROOM,Central,5.0,29.0,1969,44000.0
1996-07-01,1 ROOM,Central,8.0,29.0,1969,50000.0
1996-07-01,1 ROOM,Central,5.0,31.0,1975,35000.0
1996-07-01,1 ROOM,Central,2.0,31.0,1975,40000.0
1996-07-01,1 ROOM,North-East,11.0,31.0,1977,72000.0
1996-07-01,1 ROOM,Central,8.0,29.0,1969,50000.0
1996-07-01,1 ROOM,Central,2.0,28.0,1969,50000.0
1996-07-01,1 ROOM,Central,2.0,29.0,1969,57300.0
1996-07-01,1 ROOM,Central,5.0,29.0,1969,60000.0
1996-07-01,1 ROOM,Central,8.0,31.0,1975,40000.0
1996-07-01,1 ROOM,Central,8.0,31.0,1975,53000.0
1996-07-01,1 ROOM,Central,5.0,31.0,1975,47500.0
1996-09-01,1 ROOM,North-East,5.0,31.0,1977,93000.0
1996-09-01,1 ROOM,Central,5.0,29.0,1969,45000.0
1996-09-01,1 ROOM,Central,2.0,28.0,1969,40000.0
1996-09-01,1 ROOM,Central,5.0,29.0,1969,52000.0
1996-09-01,1 ROOM,Central,2.0,31.0,1975,50000.0
1996-09-01,1 ROOM,Central,11.0,31.0,1975,50000.0
1996-10-01,1 ROOM,Central,11.0,29.0,1969,57000.0
1996-10-01,1 ROOM,Central,2.0,29.0,1969,59000.0
1996-10-01,1 ROOM,Central,8.0,29.0,1969,45000.0
1996-10-01,1 ROOM,Central,11.0,29.0,1969,58000.0
1996-10-01,1 ROOM,Central,2.0,31.0,1975,52000.0
1996-10-01,1 ROOM,Central,2.0,31.0,1975,60000.0
1996-10-01,1 ROOM,Central,2.0,31.0,1975,63000.0
1996-10-01,1 ROOM,Central,8.0,31.0,1975,67000.0
1996-10-01,1 ROOM,Central,8.0,31.0,1975,52000.0
1996-10-01,1 ROOM,Central,11.0,31.0,1975,55000.0
1996-10-01,1 ROOM,North-East,11.0,31.0,1977,114000.0
1996-10-01,1 ROOM,North-East,11.0,31.0,1977,120000.0
1996-10-01,1 ROOM,North-East,8.0,31.0,1977,132000.0
1996-10-01,1 ROOM,North-East,2.0,31.0,1977,97000.0
1996-10-01,1 ROOM,North-East,8.0,31.0,1977,130000.0
1996-10-01,1 ROOM,North-East,11.0,31.0,1977,64000.0
1996-10-01,1 ROOM,Central,11.0,29.0,1969,62000.0
1996-10-01,1 ROOM,Central,8.0,29.0,1969,47000.0
1996-10-01,1 ROOM,Central,5.0,29.0,1969,50000.0
1996-10-01,1 ROOM,Central,11.0,29.0,1969,45000.0
1996-10-01,1 ROOM,Central,2.0,29.0,1969,58500.0
1996-10-01,1 ROOM,Central,2.0,29.0,1969,60000.0
1996-10-01,1 ROOM,Central,2.0,29.0,1969,60500.0
1996-10-01,1 ROOM,Central,8.0,29.0,1969,70000.0
1996-10-01,1 ROOM,Central,11.0,29.0,1969,53000.0
1996-10-01,1 ROOM,Central,2.0,31.0,1975,54500.0
1996-10-01,1 ROOM,Central,11.0,31.0,1975,64000.0
1996-12-01,1 ROOM,North-East,11.0,31.0,1977,130000.0
1996-12-01,1 ROOM,Central,8.0,29.0,1969,63000.0
1996-12-01,1 ROOM,Central,5.0,29.0,1969,50000.0
1996-12-01,1 ROOM,Central,5.0,29.0,1969,43500.0
1996-12-01,1 ROOM,Central,11.0,29.0,1969,50000.0
1996-12-01,1 ROOM,Central,11.0,29.0,1969,62000.0
1996-12-01,1 ROOM,Central,5.0,31.0,1975,68000.0
1996-12-01,1 ROOM,Central,11.0,31.0,1975,63000.0
1996-12-01,1 ROOM,Central,11.0,31.0,1975,57000.0
1996-12-01,1 ROOM,Central,8.0,31.0,1975,66000.0
1997-01-01,1 ROOM,North-East,2.0,31.0,1977,120000.0
1997-01-01,1 ROOM,North-East,2.0,31.0,1977,100000.0
1997-01-01,1 ROOM,North-East,8.0,31.0,1977,138000.0
1997-01-01,1 ROOM,Central,8.0,29.0,1969,58000.0
1997-01-01,1 ROOM,Central,5.0,29.0,1969,63000.0
1997-01-01,1 ROOM,Central,2.0,28.0,1969,53000.0
1997-01-01,1 ROOM,Central,2.0,29.0,1969,65500.0
1997-01-01,1 ROOM,Central,8.0,31.0,1975,65000.0
1997-01-01,1 ROOM,Central,2.0,31.0,1975,67000.0
1997-01-01,1 ROOM,North-East,8.0,31.0,1977,118000.0
1997-01-01,1 ROOM,North-East,8.0,31.0,1977,117000.0
1997-01-01,1 ROOM,North-East,5.0,31.0,1977,122000.0
1997-01-01,1 ROOM,North-East,2.0,31.0,1977,128500.0
1997-01-01,1 ROOM,Central,2.0,29.0,1969,65000.0
1997-01-01,1 ROOM,Central,2.0,29.0,1969,52000.0
1997-01-01,1 ROOM,Central,8.0,31.0,1975,61000.0
1997-01-01,1 ROOM,Central,8.0,31.0,1975,65000.0
1997-01-01,1 ROOM,Central,11.0,31.0,1975,57000.0
1997-01-01,1 ROOM,Central,8.0,31.0,1975,75000.0
1997-01-01,1 ROOM,Central,11.0,31.0,1975,55000.0
1997-03-01,1 ROOM,North-East,2.0,31.0,1977,85000.0
1997-03-01,1 ROOM,North-East,8.0,31.0,1977,115000.0
1997-03-01,1 ROOM,North-East,2.0,31.0,1977,118000.0
1997-03-01,1 ROOM,North-East,5.0,31.0,1977,118000.0
1997-03-01,1 ROOM,North-East,2.0,31.0,1977,118000.0
1997-03-01,1 ROOM,Central,5.0,29.0,1969,48000.0
1997-03-01,1 ROOM,Central,5.0,29.0,1969,60000.0
1997-03-01,1 ROOM,Central,11.0,29.0,1969,65000.0
1997-03-01,1 ROOM,Central,2.0,31.0,1975,67000.0
1997-03-01,1 ROOM,Central,2.0,31.0,1975,56000.0
1997-03-01,1 ROOM,Central,2.0,31.0,1975,68000.0
1997-04-01,1 ROOM,North-East,11.0,31.0,1977,116000.0
1997-04-01,1 ROOM,North-East,5.0,31.0,1977,125000.0
1997-04-01,1 ROOM,North-East,11.0,31.0,1977,142000.0
1997-04-01,1 ROOM,North-East,5.0,31.0,1977,125000.0
1997-04-01,1 ROOM,North-East,8.0,31.0,1977,100000.0
1997-04-01,1 ROOM,North-East,8.0,31.0,1977,60000.0
1997-04-01,1 ROOM,North-East,11.0,31.0,1977,111000.0
1997-04-01,1 ROOM,Central,5.0,29.0,1969,63500.0
1997-04-01,1 ROOM,Central,5.0,29.0,1969,72500.0
1997-04-01,1 ROOM,Central,5.0,29.0,1969,55000.0
1997-04-01,1 ROOM,Central,5.0,29.0,1969,72000.0
1997-04-01,1 ROOM,Central,11.0,29.0,1969,68000.0
1997-04-01,1 ROOM,Central,8.0,29.0,1969,72000.0
1997-04-01,1 ROOM,Central,8.0,29.0,1969,66000.0
1997-04-01,1 ROOM,Central,5.0,29.0,1969,53500.0
1997-04-01,1 ROOM,Central,2.0,28.0,1969,66000.0
1997-04-01,1 ROOM,Central,8.0,31.0,1975,75000.0
1997-04-01,1 ROOM,Central,5.0,31.0,1975,70000.0
1997-04-01,1 ROOM,North-East,11.0,31.0,1977,120000.0
1997-04-01,1 ROOM,North-East,5.0,31.0,1977,110000.0
1997-04-01,1 ROOM,Central,8.0,29.0,1969,56000.0
1997-04-01,1 ROOM,Central,8.0,29.0,1969,66000.0
1997-04-01,1 ROOM,Central,2.0,28.0,1969,60000.0
1997-04-01,1 ROOM,Central,2.0,29.0,1969,55000.0
1997-04-01,1 ROOM,Central,8.0,29.0,1969,60500.0
1997-04-01,1 ROOM,Central,5.0,29.0,1969,62500.0
1997-04-01,1 ROOM,Central,8.0,29.0,1969,62000.0
1997-04-01,1 ROOM,Central,11.0,29.0,1969,62800.0
1997-04-01,1 ROOM,Central,8.0,29.0,1969,62000.0
1997-04-01,1 ROOM,Central,2.0,31.0,1975,75000.0
1997-04-01,1 ROOM,Central,8.0,31.0,1975,74500.0
1997-04-01,1 ROOM,Central,2.0,31.0,1975,70000.0
1997-04-01,1 ROOM,Central,11.0,31.0,1975,70000.0
1997-04-01,1 ROOM,Central,8.0,31.0,1975,80000.0
1997-04-01,1 ROOM,Central,5.0,31.0,1975,70000.0
1997-04-01,1 ROOM,Central,2.0,31.0,1975,70000.0
1997-04-01,1 ROOM,Central,5.0,31.0,1975,63000.0
1997-06-01,1 ROOM,Central,5.0,29.0,1969,67000.0
1997-06-01,1 ROOM,Central,11.0,29.0,1969,55000.0
1997-06-01,1 ROOM,Central,8.0,29.0,1969,63500.0
1997-06-01,1 ROOM,Central,5.0,29.0,1969,67800.0
1997-06-01,1 ROOM,Central,8.0,29.0,1969,63000.0
1997-06-01,1 ROOM,Central,5.0,29.0,1969,63300.0
1997-06-01,1 ROOM,Central,2.0,28.0,1969,64000.0
1997-07-01,1 ROOM,Central,8.0,29.0,1969,67000.0
1997-07-01,1 ROOM,Central,5.0,29.0,1969,63500.0
1997-07-01,1 ROOM,Central,2.0,31.0,1975,64000.0
1997-07-01,1 ROOM,Central,8.0,31.0,1975,75000.0
1997-07-01,1 ROOM,Central,2.0,31.0,1975,51000.0
1997-07-01,1 ROOM,Central,2.0,31.0,1975,51000.0
1997-07-01,1 ROOM,Central,5.0,29.0,1969,63000.0
1997-07-01,1 ROOM,Central,8.0,29.0,1969,58000.0
1997-07-01,1 ROOM,Central,8.0,29.0,1969,60000.0
1997-07-01,1 ROOM,Central,5.0,29.0,1969,63000.0
1997-07-01,1 ROOM,Central,8.0,31.0,1975,66000.0
1997-07-01,1 ROOM,Central,8.0,31.0,1975,65000.0
1997-07-01,1 ROOM,Central,8.0,31.0,1975,75000.0
1997-07-01,1 ROOM,Central,11.0,31.0,1975,60000.0
1997-07-01,1 ROOM,Central,5.0,31.0,1975,66000.0
1997-07-01,1 ROOM,Central,2.0,31.0,1975,63000.0
1997-07-01,1 ROOM,Central,8.0,31.0,1975,69000.0
1997-09-01,1 ROOM,Central,11.0,29.0,1969,65000.0
1997-09-01,1 ROOM,Central,2.0,29.0,1969,59000.0
1997-09-01,1 ROOM,Central,5.0,29.0,1969,62000.0
1997-09-01,1 ROOM,Central,5.0,29.0,1969,64000.0
1997-09-01,1 ROOM,Central,8.0,29.0,1969,67000.0
1997-09-01,1 ROOM,Central,5.0,31.0,1975,74000.0
1997-09-01,1 ROOM,Central,2.0,31.0,1975,72000.0
1997-09-01,1 ROOM,Central,5.0,31.0,1975,70000.0
1997-10-01,1 ROOM,North-East,11.0,31.0,1977,60000.0
1997-10-01,1 ROOM,Central,2.0,29.0,1969,70000.0
1997-10-01,1 ROOM,Central,5.0,29.0,1969,65000.0
1997-10-01,1 ROOM,Central,11.0,29.0,1969,64000.0
1997-10-01,1 ROOM,Central,5.0,29.0,1969,60000.0
1997-10-01,1 ROOM,Central,2.0,28.0,1969,57000.0
1997-10-01,1 ROOM,Central,8.0,31.0,1975,70000.0
1997-10-01,1 ROOM,Central,2.0,29.0,1969,63000.0
1997-10-01,1 ROOM,Central,5.0,29.0,1969,63000.0
1997-10-01,1 ROOM,Central,8.0,29.0,1969,55038.0
1997-10-01,1 ROOM,Central,8.0,29.0,1969,61000.0
1997-10-01,1 ROOM,Central,5.0,31.0,1975,60000.0
1997-10-01,1 ROOM,Central,11.0,31.0,1975,68000.0
1997-10-01,1 ROOM,Central,2.0,31.0,1975,63000.0
1997-10-01,1 ROOM,Central,11.0,31.0,1975,69000.0
1997-10-01,1 ROOM,Central,8.0,31.0,1975,68000.0
1997-12-01,1 ROOM,Central,11.0,31.0,1975,70000.0
1997-12-01,1 ROOM,Central,11.0,31.0,1975,71000.0
1998-01-01,1 ROOM,Central,8.0,29.0,1969,45000.0
1998-01-01,1 ROOM,Central,2.0,31.0,1975,62000.0
1998-01-01,1 ROOM,Central,5.0,31.0,1975,68000.0
1998-01-01,1 ROOM,Central,2.0,29.0,1969,46000.0
1998-01-01,1 ROOM,Central,11.0,29.0,1969,46000.0
1998-01-01,1 ROOM,Central,8.0,31.0,1975,65000.0
1998-01-01,1 ROOM,Central,8.0,31.0,1975,69000.0
1998-04-01,1 ROOM,Central,2.0,29.0,1969,44500.0
1998-04-01,1 ROOM,Central,8.0,29.0,1969,45000.0
1998-04-01,1 ROOM,Central,8.0,29.0,1969,62000.0
1998-04-01,1 ROOM,Central,2.0,28.0,1969,43800.0
1998-04-01,1 ROOM,Central,5.0,29.0,1969,49000.0
1998-04-01,1 ROOM,Central,5.0,31.0,1975,52000.0
1998-06-01,1 ROOM,North-East,8.0,31.0,1977,61500.0
1998-06-01,1 ROOM,North-East,11.0,31.0,1977,74000.0
1998-06-01,1 ROOM,North-East,8.0,31.0,1977,61500.0
1998-06-01,1 ROOM,Central,11.0,29.0,1969,53000.0
1998-06-01,1 ROOM,Central,2.0,29.0,1969,43000.0
1998-06-01,1 ROOM,Central,8.0,29.0,1969,44000.0
1998-06-01,1 ROOM,Central,2.0,29.0,1969,45000.0
1998-06-01,1 ROOM,Central,8.0,29.0,1969,60000.0
1998-06-01,1 ROOM,Central,11.0,31.0,1975,54000.0
1998-07-01,1 ROOM,Central,8.0,29.0,1969,46000.0
1998-07-01,1 ROOM,Central,2.0,28.0,1969,45500.0
1998-07-01,1 ROOM,Central,8.0,31.0,1975,55000.0
1998-07-01,1 ROOM,Central,8.0,31.0,1975,46000.0
1998-07-01,1 ROOM,Central,11.0,31.0,1975,53000.0
1998-07-01,1 ROOM,North-East,5.0,31.0,1977,61000.0
1998-07-01,1 ROOM,North-East,5.0,31.0,1977,61500.0
1998-07-01,1 ROOM,Central,2.0,28.0,1969,42000.0
1998-07-01,1 ROOM,Central,5.0,29.0,1969,39000.0
1998-07-01,1 ROOM,Central,5.0,29.0,1969,56000.0
1998-07-01,1 ROOM,Central,8.0,29.0,1969,45500.0
1998-07-01,1 ROOM,Central,11.0,29.0,1969,49000.0
1998-07-01,1 ROOM,Central,11.0,31.0,1975,53000.0
1998-07-01,1 ROOM,Central,5.0,31.0,1975,58000.0
1998-07-01,1 ROOM,Central,2.0,31.0,1975,50500.0
1998-07-01,1 ROOM,Central,11.0,31.0,1975,57000.0
1998-09-01,1 ROOM,Central,2.0,28.0,1969,39000.0
1998-09-01,1 ROOM,Central,8.0,29.0,1969,43000.0
1998-09-01,1 ROOM,Central,5.0,29.0,1969,40500.0
1998-09-01,1 ROOM,Central,8.0,29.0,1969,43900.0
1998-09-01,1 ROOM,Central,8.0,31.0,1975,49500.0
1998-09-01,1 ROOM,Central,11.0,31.0,1975,53000.0
1998-09-01,1 ROOM,Central,11.0,31.0,1975,48000.0
1998-09-01,1 ROOM,Central,2.0,31.0,1975,52500.0
1998-09-01,1 ROOM,Central,2.0,31.0,1975,48000.0
1998-10-01,1 ROOM,North-East,2.0,31.0,1977,61500.0
1998-10-01,1 ROOM,North-East,8.0,31.0,1977,64000.0
1998-10-01,1 ROOM,Central,5.0,29.0,1969,49000.0
1998-10-01,1 ROOM,Central,2.0,29.0,1969,42750.0
1998-10-01,1 ROOM,Central,8.0,29.0,1969,46000.0
1998-10-01,1 ROOM,Central,11.0,29.0,1969,45000.0
1998-10-01,1 ROOM,Central,2.0,31.0,1975,36500.0
1998-10-01,1 ROOM,Central,8.0,31.0,1975,50000.0
1998-10-01,1 ROOM,Central,11.0,31.0,1975,46000.0
1998-10-01,1 ROOM,Central,2.0,31.0,1975,58000.0
1998-10-01,1 ROOM,Central,8.0,31.0,1975,51300.0
1998-10-01,1 ROOM,Central,8.0,31.0,1975,42000.0
1998-10-01,1 ROOM,Central,8.0,29.0,1969,43000.0
1998-10-01,1 ROOM,Central,8.0,29.0,1969,43250.0
1998-10-01,1 ROOM,Central,2.0,31.0,1975,45000.0
1998-12-01,1 ROOM,Central,11.0,29.0,1969,41500.0
1998-12-01,1 ROOM,Central,8.0,29.0,1969,37000.0
1998-12-01,1 ROOM,Central,11.0,29.0,1969,43000.0
1998-12-01,1 ROOM,Central,5.0,29.0,1969,46500.0
1998-12-01,1 ROOM,Central,2.0,29.0,1969,45000.0
1998-12-01,1 ROOM,Central,8.0,29.0,1969,48000.0
1998-12-01,1 ROOM,Central,8.0,31.0,1975,47000.0
1998-12-01,1 ROOM,Central,11.0,31.0,1975,44500.0
1998-12-01,1 ROOM,Central,8.0,31.0,1975,42000.0
1998-12-01,1 ROOM,Central,2.0,31.0,1975,39000.0
1999-01-01,1 ROOM,Central,5.0,29.0,1969,41000.0
1999-01-01,1 ROOM,Central,11.0,29.0,1969,42000.0
1999-01-01,1 ROOM,Central,8.0,29.0,1969,35000.0
1999-01-01,1 ROOM,Central,2.0,29.0,1969,38500.0
1999-01-01,1 ROOM,Central,8.0,31.0,1975,52500.0
1999-01-01,1 ROOM,Central,2.0,31.0,1975,45000.0
1999-01-01,1 ROOM,Central,11.0,31.0,1975,42000.0
1999-01-01,1 ROOM,Central,11.0,31.0,1975,53000.0
1999-01-01,1 ROOM,Central,11.0,31.0,1975,52000.0
1999-01-01,1 ROOM,Central,11.0,31.0,1975,41000.0
1999-01-01,1 ROOM,Central,2.0,31.0,1975,44000.0
1999-01-01,1 ROOM,Central,11.0,29.0,1969,39800.0
1999-01-01,1 ROOM,Central,2.0,29.0,1969,35000.0
1999-01-01,1 ROOM,Central,8.0,29.0,1969,37000.0
1999-01-01,1 ROOM,Central,11.0,29.0,1969,39000.0
1999-01-01,1 ROOM,Central,11.0,29.0,1969,43000.0
1999-01-01,1 ROOM,Central,2.0,29.0,1969,37000.0
1999-01-01,1 ROOM,Central,2.0,29.0,1969,33000.0
1999-01-01,1 ROOM,Central,8.0,29.0,1969,41200.0
1999-01-01,1 ROOM,Central,2.0,29.0,1969,37000.0
1999-01-01,1 ROOM,Central,11.0,31.0,1975,45000.0
1999-01-01,1 ROOM,Central,8.0,31.0,1975,49000.0
1999-01-01,1 ROOM,Central,8.0,31.0,1975,45000.0
1999-03-01,1 ROOM,North-East,8.0,31.0,1977,68500.0
1999-03-01,1 ROOM,North-East,11.0,31.0,1977,63500.0
1999-03-01,1 ROOM,North-East,5.0,31.0,1977,62500.0
1999-03-01,1 ROOM,Central,5.0,29.0,1969,33000.0
1999-03-01,1 ROOM,Central,5.0,29.0,1969,40000.0
1999-03-01,1 ROOM,Central,8.0,29.0,1969,43500.0
1999-03-01,1 ROOM,Central,11.0,31.0,1975,45000.0
1999-03-01,1 ROOM,Central,8.0,31.0,1975,42000.0
1999-03-01,1 ROOM,Central,8.0,31.0,1975,38000.0
1999-03-01,1 ROOM,Central,8.0,31.0,1975,43000.0
1999-04-01,1 ROOM,North-East,8.0,31.0,1977,63500.0
1999-04-01,1 ROOM,Central,5.0,29.0,1969,38000.0
1999-04-01,1 ROOM,Central,2.0,29.0,1969,35800.0
1999-04-01,1 ROOM,Central,2.0,28.0,1969,36200.0
1999-04-01,1 ROOM,Central,2.0,29.0,1969,37000.0
1999-04-01,1 ROOM,Central,5.0,29.0,1969,39000.0
1999-04-01,1 ROOM,Central,2.0,31.0,1975,50000.0
1999-04-01,1 ROOM,Central,5.0,31.0,1975,42000.0
1999-04-01,1 ROOM,Central,5.0,29.0,1969,36000.0
1999-04-01,1 ROOM,Central,5.0,29.0,1969,37000.0
1999-04-01,1 ROOM,Central,5.0,29.0,1969,39000.0
1999-04-01,1 ROOM,Central,11.0,31.0,1975,39000.0
1999-04-01,1 ROOM,Central,2.0,31.0,1975,40000.0
1999-04-01,1 ROOM,Central,2.0,31.0,1975,46000.0
1999-06-01,1 ROOM,North-East,8.0,31.0,1977,62500.0
1999-06-01,1 ROOM,Central,8.0,29.0,1969,40000.0
1999-06-01,1 ROOM,Central,11.0,29.0,1969,37500.0
1999-06-01,1 ROOM,Central,5.0,31.0,1975,38000.0
1999-06-01,1 ROOM,Central,8.0,31.0,1975,49000.0
1999-06-01,1 ROOM,Central,8.0,31.0,1975,45000.0
1999-07-01,1 ROOM,Central,5.0,29.0,1969,36500.0
1999-07-01,1 ROOM,Central,2.0,28.0,1969,35000.0
1999-07-01,1 ROOM,Central,2.0,29.0,1969,35500.0
1999-07-01,1 ROOM,Central,2.0,31.0,1975,31000.0
1999-07-01,1 ROOM,Central,11.0,31.0,1975,39000.0
1999-07-01,1 ROOM,North-East,11.0,31.0,1977,62500.0
1999-07-01,1 ROOM,North-East,2.0,31.0,1977,63500.0
1999-07-01,1 ROOM,Central,5.0,29.0,1969,40000.0
1999-07-01,1 ROOM,Central,8.0,29.0,1969,34000.0
1999-07-01,1 ROOM,Central,5.0,29.0,1969,43000.0
1999-07-01,1 ROOM,Central,8.0,29.0,1969,33000.0
1999-07-01,1 ROOM,Central,5.0,31.0,1975,43000.0
1999-07-01,1 ROOM,Central,2.0,31.0,1975,34000.0
1999-07-01,1 ROOM,Central,8.0,31.0,1975,39000.0
1999-07-01,1 ROOM,Central,5.0,31.0,1975,40000.0
1999-07-01,1 ROOM,Central,8.0,31.0,1975,43000.0
1999-09-01,1 ROOM,North-East,2.0,31.0,1977,59500.0
1999-09-01,1 ROOM,Central,8.0,29.0,1969,37000.0
1999-09-01,1 ROOM,Central,8.0,29.0,1969,42100.0
1999-09-01,1 ROOM,Central,8.0,31.0,1975,50000.0
1999-09-01,1 ROOM,Central,2.0,31.0,1975,34100.0
1999-09-01,1 ROOM,Central,2.0,31.0,1975,35000.0
1999-09-01,1 ROOM,Central,5.0,31.0,1975,48000.0
1999-09-01,1 ROOM,Central,11.0,31.0,1975,41000.0
1999-10-01,1 ROOM,North-East,5.0,31.0,1977,60500.0
1999-10-01,1 ROOM,North-East,2.0,31.0,1977,61500.0
1999-10-01,1 ROOM,North-East,11.0,31.0,1977,63500.0
1999-10-01,1 ROOM,Central,2.0,29.0,1969,37000.0
1999-10-01,1 ROOM,Central,11.0,29.0,1969,43000.0
1999-10-01,1 ROOM,Central,2.0,28.0,1969,60000.0
1999-10-01,1 ROOM,Central,5.0,31.0,1975,40000.0
1999-10-01,1 ROOM,Central,8.0,31.0,1975,47000.0
1999-10-01,1 ROOM,Central,2.0,31.0,1975,45000.0
1999-10-01,1 ROOM,Central,8.0,31.0,1975,38000.0
1999-10-01,1 ROOM,North-East,8.0,31.0,1977,65000.0
1999-10-01,1 ROOM,North-East,2.0,31.0,1977,61000.0
1999-10-01,1 ROOM,North-East,8.0,31.0,1977,66000.0
1999-10-01,1 ROOM,North-East,2.0,31.0,1977,64000.0
1999-10-01,1 ROOM,North-East,11.0,31.0,1977,73000.0
1999-10-01,1 ROOM,North-East,8.0,31.0,1977,66500.0
1999-10-01,1 ROOM,North-East,8.0,31.0,1977,60000.0
1999-10-01,1 ROOM,North-East,2.0,31.0,1977,62500.0
1999-10-01,1 ROOM,Central,2.0,29.0,1969,41500.0
1999-10-01,1 ROOM,Central,8.0,29.0,1969,44000.0
1999-10-01,1 ROOM,Central,2.0,29.0,1969,46000.0
1999-10-01,1 ROOM,Central,8.0,29.0,1969,50000.0
1999-10-01,1 ROOM,Central,8.0,29.0,1969,50000.0
1999-10-01,1 ROOM,Central,8.0,29.0,1969,40000.0
1999-10-01,1 ROOM,Central,11.0,29.0,1969,45000.0
1999-10-01,1 ROOM,Central,11.0,31.0,1975,55000.0
1999-10-01,1 ROOM,Central,5.0,31.0,1975,35000.0
1999-12-01,1 ROOM,North-East,5.0,31.0,1977,61500.0
1999-12-01,1 ROOM,North-East,5.0,31.0,1977,65000.0
1999-12-01,1 ROOM,North-East,5.0,31.0,1977,59500.0
1999-12-01,1 ROOM,North-East,11.0,31.0,1977,63000.0
1999-12-01,1 ROOM,North-East,5.0,31.0,1977,62000.0
1999-12-01,1 ROOM,North-East,2.0,31.0,1977,61500.0
1999-12-01,1 ROOM,North-East,8.0,31.0,1977,68500.0
1999-12-01,1 ROOM,North-East,5.0,31.0,1977,61500.0
1999-12-01,1 ROOM,North-East,8.0,31.0,1977,62500.0
1999-12-01,1 ROOM,North-East,2.0,31.0,1977,64500.0
1999-12-01,1 ROOM,North-East,8.0,31.0,1977,66500.0
1999-12-01,1 ROOM,North-East,5.0,31.0,1977,61000.0
1999-12-01,1 ROOM,North-East,5.0,31.0,1977,60500.0
1999-12-01,1 ROOM,North-East,8.0,31.0,1977,69000.0
1999-12-01,1 ROOM,North-East,2.0,31.0,1977,61000.0
1999-12-01,1 ROOM,North-East,5.0,31.0,1977,61000.0
1999-12-01,1 ROOM,North-East,2.0,31.0,1977,61000.0
1999-12-01,1 ROOM,North-East,8.0,31.0,1977,60500.0
1999-12-01,1 ROOM,North-East,11.0,31.0,1977,65500.0
1999-12-01,1 ROOM,Central,8.0,29.0,1969,50000.0
1999-12-01,1 ROOM,Central,8.0,29.0,1969,45000.0
2000-01-01,1 ROOM,North-East,8.0,31.0,1977,64000.0
2000-01-01,1 ROOM,North-East,11.0,31.0,1977,67500.0
2000-01-01,1 ROOM,North-East,8.0,31.0,1977,74000.0
2000-01-01,1 ROOM,North-East,11.0,31.0,1977,72000.0
2000-01-01,1 ROOM,North-East,11.0,31.0,1977,73000.0
2000-01-01,1 ROOM,North-East,8.0,31.0,1977,65500.0
2000-01-01,1 ROOM,North-East,5.0,31.0,1977,61000.0
2000-01-01,1 ROOM,North-East,8.0,31.0,1977,61500.0
2000-01-01,1 ROOM,North-East,5.0,31.0,1977,62000.0
2000-01-01,1 ROOM,North-East,8.0,31.0,1977,60000.0
2000-01-01,1 ROOM,North-East,5.0,31.0,1977,62500.0
2000-01-01,1 ROOM,North-East,8.0,31.0,1977,63500.0
2000-01-01,1 ROOM,North-East,11.0,31.0,1977,73500.0
2000-01-01,1 ROOM,North-East,5.0,31.0,1977,64500.0
2000-01-01,1 ROOM,North-East,5.0,31.0,1977,65500.0
2000-01-01,1 ROOM,North-East,8.0,31.0,1977,60000.0
2000-01-01,1 ROOM,North-East,5.0,31.0,1977,61500.0
2000-01-01,1 ROOM,North-East,5.0,31.0,1977,60000.0
2000-01-01,1 ROOM,North-East,2.0,31.0,1977,60000.0
2000-01-01,1 ROOM,North-East,8.0,31.0,1977,62000.0
2000-01-01,1 ROOM,North-East,11.0,31.0,1977,63500.0
2000-01-01,1 ROOM,Central,8.0,29.0,1969,46500.0
2000-01-01,1 ROOM,Central,2.0,29.0,1969,44500.0
2000-01-01,1 ROOM,Central,8.0,31.0,1975,40000.0
2000-01-01,1 ROOM,Central,5.0,31.0,1975,44500.0
2000-01-01,1 ROOM,Central,8.0,29.0,1969,52500.0
2000-01-01,1 ROOM,Central,5.0,29.0,1969,49000.0
2000-01-01,1 ROOM,Central,11.0,29.0,1969,40000.0
2000-01-01,1 ROOM,Central,5.0,29.0,1969,51000.0
2000-01-01,1 ROOM,Central,5.0,31.0,1975,45000.0
2000-01-01,1 ROOM,Central,5.0,31.0,1975,57500.0
2000-01-01,1 ROOM,Central,11.0,31.0,1975,53800.0
2000-03-01,1 ROOM,Central,2.0,29.0,1969,41000.0
2000-03-01,1 ROOM,Central,8.0,31.0,1975,37000.0
2000-03-01,1 ROOM,Central,5.0,31.0,1975,55000.0
