year_month,mean,median_price,high_price,low_price,Index,Change,prev_close,rolling_mean
2010-10-01,473639.8576375839,452000.0,499750.0,415000.0,124.4382565,2.60%,466437.49158831005,441633.3333333333
2010-11-01,473639.8576375839,452000.0,499750.0,415000.0,124.4382565,2.60%,473639.8576375839,448000.0
2010-12-01,475108.86142322095,455000.0,505000.0,420000.0,124.4382565,2.60%,473639.8576375839,453000.0
2011-01-01,484057.84484484483,463000.0,515000.0,427000.0,126.4292686,1.60%,475108.86142322095,456666.6666666667
2011-02-01,484057.84484484483,463000.0,515000.0,427000.0,126.4292686,1.60%,484057.84484484483,460333.3333333333
2011-03-01,486173.2013729977,468000.0,500000.0,430000.0,126.4292686,1.60%,484057.84484484483,464666.6666666667
2011-04-01,478799.7303536346,460000.0,500000.0,426000.0,130.4750052,3.20%,486173.2013729977,463666.6666666667
2011-05-01,478799.7303536346,460000.0,500000.0,426000.0,130.4750052,3.20%,478799.7303536346,462666.6666666667
2011-06-01,494531.26493927126,473000.0,518000.0,432000.0,130.4750052,3.20%,478799.7303536346,464333.3333333333
2011-07-01,502365.5256166983,483000.0,535000.0,440042.0,135.4330554,3.80%,494531.26493927126,472000.0
2011-08-01,502365.5256166983,483000.0,535000.0,440042.0,135.4330554,3.80%,502365.5256166983,479666.6666666667
2011-09-01,513547.25917431194,493000.0,539999.25,454366.0,135.4330554,3.80%,502365.5256166983,486333.3333333333
2011-10-01,521070.6045400239,500000.0,548000.0,460000.0,137.7354173,1.70%,513547.25917431194,492000.0
2011-11-01,521070.6045400239,500000.0,548000.0,460000.0,137.7354173,1.70%,521070.6045400239,497666.6666666667
2011-12-01,526405.9693396227,500000.0,550000.0,464500.0,137.7354173,1.70%,521070.6045400239,500000.0
2012-01-01,529389.7178526841,510000.0,553000.0,468000.0,138.5618298,0.60%,526405.9693396227,503333.3333333333
2012-01-01,529389.7178526841,510000.0,553000.0,468000.0,148.6574017,1.30%,529389.7178526841,506666.6666666667
2012-02-01,529389.7178526841,510000.0,553000.0,468000.0,138.5618298,0.60%,529389.7178526841,510000.0
2012-02-01,529389.7178526841,510000.0,553000.0,468000.0,148.6574017,1.30%,529389.7178526841,510000.0
2012-03-01,520998.3333333333,505000.0,540000.0,467375.0,138.5618298,0.60%,529389.7178526841,508333.3333333333
2012-03-01,520998.3333333333,505000.0,540000.0,467375.0,148.6574017,1.30%,520998.3333333333,506666.6666666667
2012-04-01,533944.1531954887,510000.0,557625.0,475000.0,140.3631336,1.30%,520998.3333333333,506666.6666666667
2012-05-01,533944.1531954887,510000.0,557625.0,475000.0,140.3631336,1.30%,533944.1531954887,508333.3333333333
2012-06-01,544391.6846011132,518888.0,575500.0,480000.0,140.3631336,1.30%,533944.1531954887,512962.6666666667
2012-07-01,539257.7218128078,518000.0,565000.0,481944.0,143.1703963,2.00%,544391.6846011132,515629.3333333333
2012-08-01,539257.7218128078,518000.0,565000.0,481944.0,143.1703963,2.00%,539257.7218128078,518296.0
2012-09-01,548324.6240458016,522000.0,577250.0,490000.0,143.1703963,2.00%,539257.7218128078,519333.3333333333
2012-10-01,553721.7203093923,530000.0,580000.0,489000.0,146.7496562,2.50%,548324.6240458016,523333.3333333333
2012-11-01,553721.7203093923,530000.0,580000.0,489000.0,146.7496562,2.50%,553721.7203093923,527333.3333333334
2012-12-01,556430.9925187032,535000.0,575000.0,498000.0,146.7496562,2.50%,553721.7203093923,531666.6666666666
2013-04-01,574456.8650306748,545000.0,600000.0,505000.0,149.4006887,0.50%,556430.9925187032,536666.6666666666
2013-05-01,574456.8650306748,545000.0,600000.0,505000.0,149.4006887,0.50%,574456.8650306748,541666.6666666666
2013-06-01,572231.5685131195,540000.0,617500.0,503444.0,149.4006887,0.50%,574456.8650306748,543333.3333333334
2013-07-01,568399.1052631579,537000.0,595000.0,500000.0,148.0560825,-0.90%,572231.5685131195,540666.6666666666
2013-08-01,568399.1052631579,537000.0,595000.0,500000.0,148.0560825,-0.90%,568399.1052631579,538000.0
2013-09-01,575521.4025974026,540000.0,616250.0,497750.0,148.0560825,-0.90%,568399.1052631579,538000.0
2013-10-01,567756.5696864112,535000.0,598000.0,498000.0,145.6871852,-1.60%,575521.4025974026,537333.3333333334
2013-11-01,567756.5696864112,535000.0,598000.0,498000.0,145.6871852,-1.60%,567756.5696864112,536666.6666666666
2013-12-01,555177.4622222222,522000.0,595000.0,485000.0,145.6871852,-1.60%,567756.5696864112,530666.6666666666
2014-01-01,560795.6863207547,523000.0,595000.0,485000.0,143.3561903,-1.60%,555177.4622222222,526666.6666666666
2014-02-01,560795.6863207547,523000.0,595000.0,485000.0,143.3561903,-1.60%,560795.6863207547,522666.6666666667
2014-03-01,547240.0,520000.0,570000.0,477000.0,143.3561903,-1.60%,560795.6863207547,522000.0
2014-04-01,548938.2484567901,515000.0,590750.0,478000.0,141.3492036,-1.40%,547240.0,519333.3333333333
2014-05-01,548938.2484567901,515000.0,590750.0,478000.0,141.3492036,-1.40%,548938.2484567901,516666.6666666667
2014-06-01,536916.5597269625,508000.0,575000.0,470000.0,141.3492036,-1.40%,548938.2484567901,512666.6666666667
2014-07-01,542242.9685767097,505000.0,588000.0,461000.0,138.9462671,-1.70%,536916.5597269625,509333.3333333333
2014-08-01,542242.9685767097,505000.0,588000.0,461000.0,138.9462671,-1.70%,542242.9685767097,506000.0
2014-09-01,540530.3921568628,500000.0,569972.0,465000.0,138.9462671,-1.70%,542242.9685767097,503333.3333333333
2014-10-01,519834.70839260315,485000.0,541500.0,450000.0,136.8620731,-1.50%,540530.3921568628,496666.6666666667
2014-11-01,519834.70839260315,485000.0,541500.0,450000.0,136.8620731,-1.50%,519834.70839260315,490000.0
2014-12-01,526949.9722222222,488500.0,568500.0,449750.0,136.8620731,-1.50%,519834.70839260315,486166.6666666667
2015-01-01,523470.79840277776,488000.0,563500.0,440000.0,135.4934524,-1.00%,526949.9722222222,487166.6666666667
2015-02-01,523470.79840277776,488000.0,563500.0,440000.0,135.4934524,-1.00%,523470.79840277776,488166.6666666667
2015-03-01,520260.99253731343,471500.0,556250.0,428000.0,135.4934524,-1.00%,523470.79840277776,482500.0
2015-04-01,511647.3103448276,475000.0,539166.0,438750.0,134.9514786,-0.40%,520260.99253731343,478166.6666666667
2015-05-01,511647.3103448276,475000.0,539166.0,438750.0,134.9514786,-0.40%,511647.3103448276,473833.3333333333
2015-06-01,508616.47683923703,475000.0,540000.0,432500.0,134.9514786,-0.40%,511647.3103448276,475000.0
2015-07-01,512124.5530799476,470000.0,546500.0,430000.0,134.5466241,-0.30%,508616.47683923703,473333.3333333333
2015-08-01,512124.5530799476,470000.0,546500.0,430000.0,134.5466241,-0.30%,512124.5530799476,471666.6666666667
2015-09-01,521477.590778098,475000.0,560000.0,430000.0,134.5466241,-0.30%,512124.5530799476,471666.6666666667
2015-10-01,508848.1120107962,467000.0,538000.0,430000.0,134.6811708,0.10%,521477.590778098,470666.6666666667
2015-11-01,508848.1120107962,467000.0,538000.0,430000.0,134.6811708,0.10%,508848.1120107962,469666.6666666667
2015-12-01,514161.63473053894,475000.0,539416.0,432000.0,134.6811708,0.10%,508848.1120107962,469666.6666666667
2016-01-01,521807.8290734824,478000.0,560000.0,435000.0,134.5464896,-0.10%,514161.63473053894,473333.3333333333
2016-02-01,521807.8290734824,478000.0,560000.0,435000.0,134.5464896,-0.10%,521807.8290734824,477000.0
2016-03-01,519630.15172413795,476500.0,555500.0,435000.0,134.5464896,-0.10%,521807.8290734824,477500.0
2016-04-01,523691.19001218025,475000.0,565000.0,432000.0,134.5464896,0.00%,519630.15172413795,476500.0
2016-05-01,523691.19001218025,475000.0,565000.0,432000.0,134.5464896,0.00%,523691.19001218025,475500.0
2016-06-01,520003.1847575058,470000.0,560000.0,425000.0,134.5464896,0.00%,523691.19001218025,473333.3333333333
2016-07-01,524989.3648989899,478000.0,560000.0,435000.0,134.5464896,0.00%,520003.1847575058,474333.3333333333
2016-08-01,524989.3648989899,478000.0,560000.0,435000.0,134.5464896,0.00%,524989.3648989899,475333.3333333333
2016-09-01,517793.2424942263,465000.0,555000.0,425000.0,134.5464896,0.00%,524989.3648989899,473666.6666666667
2016-10-01,530724.5889570552,478000.0,588000.0,431944.0,134.4119431,-0.10%,517793.2424942263,473666.6666666667
2016-11-01,530724.5889570552,478000.0,588000.0,431944.0,134.4119431,-0.10%,530724.5889570552,473666.6666666667
2016-12-01,525899.8583695652,475000.0,581700.0,430000.0,134.4119431,-0.10%,530724.5889570552,477000.0
2017-01-01,512919.84442975203,470000.0,560000.0,428000.0,133.7398834,-0.50%,525899.8583695652,474333.3333333333
2017-02-01,512919.84442975203,470000.0,560000.0,428000.0,133.7398834,-0.50%,512919.84442975203,471666.6666666667
2017-03-01,534626.3503649635,483500.0,602250.0,425222.0,133.7398834,-0.50%,512919.84442975203,474500.0
2017-04-01,530180.8211149033,480000.0,586500.0,430000.0,133.6061435,-0.10%,534626.3503649635,477833.3333333333
2017-05-01,530180.8211149033,480000.0,586500.0,430000.0,133.6061435,-0.10%,530180.8211149033,481166.6666666667
2017-06-01,538648.6639344263,480000.0,602750.0,429700.0,133.6061435,-0.10%,530180.8211149033,480000.0
2017-07-01,530462.6610576923,468000.0,600000.0,420000.0,132.6709005,-0.70%,538648.6639344263,476000.0
2017-08-01,530462.6610576923,468000.0,600000.0,420000.0,132.6709005,-0.70%,530462.6610576923,472000.0
2017-09-01,526492.557956778,475000.0,590000.0,425000.0,132.6709005,-0.70%,530462.6610576923,470333.3333333333
2017-10-01,535534.8820754717,476000.0,610000.0,425000.0,132.4055587,-0.20%,526492.557956778,473000.0
2017-11-01,535534.8820754717,476000.0,610000.0,425000.0,132.4055587,-0.20%,535534.8820754717,475666.6666666667
2017-12-01,537688.7105498982,485000.0,620000.0,426500.0,132.4055587,-0.20%,535534.8820754717,479000.0
2018-01-01,533218.4296081277,478000.0,588000.0,430000.0,131.3463142,-0.80%,537688.7105498982,479666.6666666667
2018-02-01,533218.4296081277,478000.0,588000.0,430000.0,131.3463142,-0.80%,533218.4296081277,480333.3333333333
2018-03-01,536829.8741258741,490000.0,614000.0,423500.0,131.3463142,-0.80%,533218.4296081277,482000.0
2018-04-01,541606.246105919,483000.0,620000.0,420000.0,131.4776605,0.10%,536829.8741258741,483666.6666666667
2018-05-01,541606.246105919,483000.0,620000.0,420000.0,131.4776605,0.10%,541606.246105919,485333.3333333333
2018-06-01,531282.974025974,480000.0,600000.0,418222.0,131.4776605,0.10%,541606.246105919,482000.0
2018-07-01,524461.6840363938,473000.0,578000.0,418000.0,131.3461829,-0.10%,531282.974025974,478666.6666666667
2018-08-01,524461.6840363938,473000.0,578000.0,418000.0,131.3461829,-0.10%,524461.6840363938,475333.3333333333
2018-09-01,532431.9466666667,480000.0,590000.0,420000.0,131.3461829,-0.10%,524461.6840363938,475333.3333333333
2018-10-01,518026.6002034588,466000.0,580000.0,410000.0,131.0834905,-0.20%,532431.9466666667,473000.0
2018-11-01,518026.6002034588,466000.0,580000.0,410000.0,131.0834905,-0.20%,518026.6002034588,470666.6666666667
2018-12-01,512021.35440180585,465000.0,578000.0,409000.0,131.0834905,-0.20%,518026.6002034588,465666.6666666667
2019-01-01,522720.98467966577,472000.0,587472.0,412000.0,130.69024,-0.30%,512021.35440180585,467666.6666666667
2019-02-01,522720.98467966577,472000.0,587472.0,412000.0,130.69024,-0.30%,522720.98467966577,469666.6666666667
2019-03-01,536127.9871794871,475000.0,604500.0,415000.0,130.69024,-0.30%,522720.98467966577,473000.0
2019-04-01,530611.3526011561,490000.0,610000.0,420000.0,130.4288596,-0.20%,536127.9871794871,479000.0
2019-05-01,530611.3526011561,490000.0,610000.0,420000.0,130.4288596,-0.20%,530611.3526011561,485000.0
2019-06-01,526988.9703557312,475000.0,600666.0,417250.0,130.4288596,-0.20%,530611.3526011561,485000.0
2019-07-01,523073.4941634241,480000.0,580000.0,418000.0,130.5592884,0.10%,526988.9703557312,481666.6666666667
2019-08-01,523073.4941634241,480000.0,580000.0,418000.0,130.5592884,0.10%,523073.4941634241,478333.3333333333
2019-09-01,527792.528761062,480000.0,585500.0,425000.0,130.5592884,0.10%,523073.4941634241,480000.0
2019-10-01,528715.0593561368,485000.0,600000.0,420000.0,131.2120849,0.50%,527792.528761062,481666.6666666667
2019-11-01,528715.0593561368,485000.0,600000.0,420000.0,131.2120849,0.50%,528715.0593561368,483333.3333333333
2019-12-01,525195.1139112051,490000.0,590000.0,428000.0,131.2120849,0.50%,528715.0593561368,486666.6666666667
2020-01-01,522324.07666666666,490000.0,580000.0,423866.0,131.2120849,0.00%,525195.1139112051,488333.3333333333
2020-02-01,522324.07666666666,490000.0,580000.0,423866.0,131.2120849,0.00%,522324.07666666666,490000.0
2020-03-01,537080.1425061425,505000.0,602499.0,431000.0,131.2120849,0.00%,522324.07666666666,495000.0
2020-04-01,532100.6840955631,500000.0,579500.0,435000.0,131.6057211,0.30%,537080.1425061425,498333.3333333333
2020-05-01,532100.6840955631,500000.0,579500.0,435000.0,131.6057211,0.30%,532100.6840955631,501666.6666666667
2020-06-01,536873.1320754717,505000.0,573750.0,431250.0,131.6057211,0.30%,532100.6840955631,501666.6666666667
2020-07-01,529201.543285594,499000.0,585000.0,428044.0,133.5798069,1.50%,536873.1320754717,501333.3333333333
2020-08-01,529201.543285594,499000.0,585000.0,428044.0,133.5798069,1.50%,529201.543285594,501000.0
2020-09-01,525510.6814580031,490000.0,575000.0,435000.0,133.5798069,1.50%,529201.543285594,496000.0
2020-10-01,551257.6173031956,510404.0,615000.0,450000.0,137.720781,3.10%,525510.6814580031,499801.3333333333
2020-11-01,551257.6173031956,510404.0,615000.0,450000.0,137.720781,3.10%,551257.6173031956,503602.6666666667
2020-12-01,559472.3883495146,525000.0,620000.0,461125.0,137.720781,3.10%,551257.6173031956,515269.3333333333
2021-01-01,574145.0890207716,530000.0,640222.0,470000.0,141.8524044,3.00%,559472.3883495146,521801.3333333333
2021-02-01,574145.0890207716,530000.0,640222.0,470000.0,141.8524044,3.00%,574145.0890207716,528333.3333333334
2021-03-01,592404.0323101777,555000.0,659000.0,480000.0,141.8524044,3.00%,574145.0890207716,538333.3333333334
2021-04-01,589424.3036858974,550000.0,650000.0,490000.0,146.1079765,3.00%,592404.0323101777,545000.0
2021-05-01,589424.3036858974,550000.0,650000.0,490000.0,146.1079765,3.00%,589424.3036858974,551666.6666666666
2021-06-01,598035.3320610687,560000.0,661250.0,489500.0,146.1079765,3.00%,589424.3036858974,553333.3333333334
2021-07-01,603517.6367647059,570000.0,680000.0,500000.0,150.3451078,2.90%,598035.3320610687,560000.0
2021-08-01,603517.6367647059,570000.0,680000.0,500000.0,150.3451078,2.90%,603517.6367647059,566666.6666666666
2021-09-01,609235.526737968,570000.0,660000.0,509500.0,150.3451078,2.90%,603517.6367647059,570000.0
2021-10-01,609723.9681245367,578000.0,660000.0,513000.0,155.4568415,3.40%,609235.526737968,572666.6666666666
2021-11-01,609723.9681245367,578000.0,660000.0,513000.0,155.4568415,3.40%,609723.9681245367,575333.3333333334
2021-12-01,629032.7459618208,590000.0,680000.0,530000.0,155.4568415,3.40%,609723.9681245367,582000.0
2022-01-01,626169.4393939395,588000.0,670000.0,525000.0,159.1878057,2.40%,629032.7459618208,585333.3333333334
2022-02-01,626169.4393939395,588000.0,670000.0,525000.0,159.1878057,2.40%,626169.4393939395,588666.6666666666
2022-03-01,641850.0,608000.0,679000.0,540000.0,159.1878057,2.40%,626169.4393939395,594666.6666666666
2022-04-01,638240.2102366345,605000.0,690000.0,538888.0,163.6450643,2.80%,641850.0,600333.3333333334
2022-05-01,638240.2102366345,605000.0,690000.0,538888.0,163.6450643,2.80%,638240.2102366345,606000.0
2022-06-01,651145.0548066298,608000.0,701000.0,550000.0,163.6450643,2.80%,638240.2102366345,606000.0
2022-07-01,661251.8496563574,628000.0,723500.0,560000.0,167.8998359,2.60%,651145.0548066298,613666.6666666666
2022-08-01,661251.8496563574,628000.0,723500.0,560000.0,167.8998359,2.60%,661251.8496563574,621333.3333333334
2022-09-01,661793.9583333334,628000.0,720000.0,560000.0,167.8998359,2.60%,661251.8496563574,628000.0
2022-10-01,672001.1763210702,635000.0,725000.0,569722.0,171.7615322,2.30%,661793.9583333334,630333.3333333334
2022-11-01,672001.1763210702,635000.0,725000.0,569722.0,171.7615322,2.30%,672001.1763210702,632666.6666666666
2022-12-01,668721.1024096386,635000.0,724500.0,571472.0,171.7615322,2.30%,672001.1763210702,635000.0
2023-01-01,667604.8574721189,635000.0,720000.0,575000.0,173.4791475,1.00%,668721.1024096386,635000.0
2023-02-01,667604.8574721189,635000.0,720000.0,575000.0,173.4791475,1.00%,667604.8574721189,635000.0
2023-03-01,664756.6568627451,635000.0,715000.0,578666.0,173.4791475,1.00%,667604.8574721189,635000.0
2023-04-01,684650.6668787276,650000.0,744722.0,588000.0,176.0813347,1.50%,664756.6568627451,640000.0
2023-05-01,684650.6668787276,650000.0,744722.0,588000.0,176.0813347,1.50%,684650.6668787276,645000.0
2023-06-01,681087.574906367,651000.0,740000.0,590000.0,176.0813347,1.50%,684650.6668787276,650333.3333333334
2023-07-01,685528.9093816631,650000.0,747250.0,590000.0,178.370392,1.30%,681087.574906367,650333.3333333334
2023-08-01,685528.9093816631,650000.0,747250.0,590000.0,178.370392,1.30%,685528.9093816631,650333.3333333334
2023-09-01,690446.5529197081,650000.0,745000.0,591790.75,178.370392,1.30%,685528.9093816631,650000.0
2023-10-01,692825.655876516,650000.0,750000.0,588000.0,180.3324664,1.10%,690446.5529197081,650000.0
2023-11-01,692825.655876516,650000.0,750000.0,588000.0,180.3324664,1.10%,692825.655876516,650000.0
2023-12-01,691424.9327548807,655000.0,748000.0,600000.0,180.3324664,1.10%,692825.655876516,651666.6666666666
2024-01-01,706503.9651600753,670000.0,759722.0,608000.0,183.5784507,1.80%,691424.9327548807,658333.3333333334
2024-02-01,706503.9651600753,670000.0,759722.0,608000.0,183.5784507,1.80%,706503.9651600753,665000.0
2024-03-01,691992.7195121951,650000.0,750000.0,595000.0,183.5784507,1.80%,706503.9651600753,663333.3333333334
2024-04-01,708555.8376560999,668888.0,770000.0,608000.0,187.8007551,2.30%,691992.7195121951,662962.6666666666
2024-05-01,708555.8376560999,668888.0,770000.0,608000.0,187.8007551,2.30%,708555.8376560999,662592.0
2024-06-01,718075.631294964,684000.0,780000.0,618000.0,187.8007551,2.30%,708555.8376560999,673925.3333333334
2024-07-01,734885.6221963394,690000.0,795000.0,628000.0,192.8713755,2.70%,718075.631294964,680962.6666666666
2024-08-01,734885.6221963394,690000.0,795000.0,628000.0,192.8713755,2.70%,734885.6221963394,688000.0
2024-09-01,734079.6477272727,690000.0,800000.0,630000.0,192.8713755,2.70%,734885.6221963394,690000.0
2024-10-01,743792.7462095984,705000.0,790000.0,638000.0,197.6931599,2.50%,734079.6477272727,695000.0
2024-11-01,743792.7462095984,705000.0,790000.0,638000.0,197.6931599,2.50%,743792.7462095984,700000.0
2024-12-01,751102.2329842931,715000.0,809722.0,645000.0,197.6931599,2.50%,743792.7462095984,708333.3333333334
